x	sin(x)	Ff	Fc	cos(x)-Ff	cos(x)-Fc
2.780000e+000	3.537643e-001	-9.353346e-001	-9.353346e-001	1.642684e-008	-1.614280e-009
2.790000e+000	3.443935e-001	-9.388254e-001	-9.388254e-001	1.535369e-008	-1.577212e-009
2.800000e+000	3.349882e-001	-9.422224e-001	-9.422223e-001	1.502454e-008	-1.628808e-009
2.810000e+000	3.255493e-001	-9.455251e-001	-9.455251e-001	1.429173e-008	-1.806508e-009
2.820000e+000	3.160780e-001	-9.487332e-001	-9.487332e-001	1.424287e-008	-1.300250e-009
2.830000e+000	3.065750e-001	-9.518465e-001	-9.518465e-001	1.372695e-008	-1.816174e-009
2.840000e+000	2.970414e-001	-9.548646e-001	-9.548646e-001	1.376309e-008	-1.502473e-009
2.850000e+000	2.874780e-001	-9.577873e-001	-9.577872e-001	1.251348e-008	-1.641863e-009
2.860000e+000	2.778859e-001	-9.606141e-001	-9.606141e-001	1.246958e-008	-1.408207e-009
2.870000e+000	2.682661e-001	-9.633449e-001	-9.633449e-001	1.209627e-008	-1.503962e-009
2.880000e+000	2.586193e-001	-9.659793e-001	-9.659793e-001	1.135467e-008	-1.690449e-009
2.890000e+000	2.489468e-001	-9.685172e-001	-9.685172e-001	1.084218e-008	-1.509047e-009
2.900000e+000	2.392493e-001	-9.709582e-001	-9.709582e-001	1.037836e-008	-1.556536e-009
2.910000e+000	2.295279e-001	-9.733021e-001	-9.733021e-001	1.008975e-008	-1.567593e-009
2.920000e+000	2.197836e-001	-9.755487e-001	-9.755486e-001	9.275261e-009	-1.688191e-009
2.930000e+000	2.100173e-001	-9.776977e-001	-9.776977e-001	8.880738e-009	-1.666381e-009
2.940000e+000	2.002300e-001	-9.797489e-001	-9.797489e-001	8.423367e-009	-1.568640e-009
2.950000e+000	1.904226e-001	-9.817022e-001	-9.817022e-001	7.913089e-009	-1.662585e-009
2.960000e+000	1.805963e-001	-9.835573e-001	-9.835573e-001	7.276965e-009	-1.604819e-009
2.970000e+000	1.707518e-001	-9.853141e-001	-9.853141e-001	6.894765e-009	-1.709463e-009
2.980000e+000	1.608903e-001	-9.869723e-001	-9.869723e-001	6.470188e-009	-1.578929e-009
2.990000e+000	1.510127e-001	-9.885318e-001	-9.885318e-001	6.123518e-009	-1.509265e-009
3.000000e+000	1.411200e-001	-9.899925e-001	-9.899925e-001	5.542380e-009	-1.535292e-009
3.010000e+000	1.312132e-001	-9.913542e-001	-9.913542e-001	5.076360e-009	-1.584978e-009
3.020000e+000	1.212933e-001	-9.926167e-001	-9.926167e-001	4.473406e-009	-1.632821e-009
3.030000e+000	1.113612e-001	-9.937800e-001	-9.937800e-001	3.976426e-009	-1.574689e-009
3.040000e+000	1.014180e-001	-9.948439e-001	-9.948439e-001	3.478004e-009	-1.656777e-009
3.050000e+000	9.146464e-002	-9.958083e-001	-9.958083e-001	2.925095e-009	-1.654575e-009
3.060000e+000	8.150215e-002	-9.966732e-001	-9.966732e-001	2.447164e-009	-1.646783e-009
3.070000e+000	7.153151e-002	-9.974383e-001	-9.974383e-001	1.930214e-009	-1.678010e-009
3.080000e+000	6.155372e-002	-9.981038e-001	-9.981038e-001	1.493854e-009	-1.628648e-009
3.090000e+000	5.156977e-002	-9.986694e-001	-9.986694e-001	9.285393e-010	-1.638851e-009
3.100000e+000	4.158066e-002	-9.991352e-001	-9.991351e-001	4.521934e-010	-1.629475e-009
3.110000e+000	3.158740e-002	-9.995010e-001	-9.995010e-001	-5.872354e-011	-1.654669e-009
3.120000e+000	2.159098e-002	-9.997669e-001	-9.997669e-001	-5.881523e-010	-1.646334e-009
3.130000e+000	1.159239e-002	-9.999328e-001	-9.999328e-001	-1.070827e-009	-1.643286e-009
3.140000e+000	1.592653e-003	-9.999987e-001	-9.999987e-001	-1.555399e-009	-1.635630e-009
3.150000e+000	-8.407247e-003	-9.999647e-001	-9.999647e-001	-2.062978e-009	-1.637971e-009
3.160000e+000	-1.840631e-002	-9.998306e-001	-9.998306e-001	-2.544424e-009	-1.642367e-009
3.170000e+000	-2.840353e-002	-9.995965e-001	-9.995965e-001	-3.027459e-009	-1.622333e-009
3.180000e+000	-3.839790e-002	-9.992625e-001	-9.992625e-001	-3.584969e-009	-1.642079e-009
3.190000e+000	-4.838844e-002	-9.988286e-001	-9.988286e-001	-4.102812e-009	-1.639505e-009
3.200000e+000	-5.837414e-002	-9.982948e-001	-9.982948e-001	-4.571381e-009	-1.657045e-009
3.210000e+000	-6.835401e-002	-9.976611e-001	-9.976611e-001	-4.942485e-009	-1.611816e-009
3.220000e+000	-7.832703e-002	-9.969277e-001	-9.969277e-001	-5.575043e-009	-1.619874e-009
3.230000e+000	-8.829223e-002	-9.960946e-001	-9.960946e-001	-6.049133e-009	-1.608241e-009
3.240000e+000	-9.824859e-002	-9.951619e-001	-9.951619e-001	-6.546436e-009	-1.619821e-009
3.250000e+000	-1.081951e-001	-9.941297e-001	-9.941297e-001	-7.078629e-009	-1.666292e-009
3.260000e+000	-1.181309e-001	-9.929980e-001	-9.929980e-001	-7.478058e-009	-1.649387e-009
3.270000e+000	-1.280548e-001	-9.917671e-001	-9.917671e-001	-7.942524e-009	-1.558741e-009
3.280000e+000	-1.379659e-001	-9.904370e-001	-9.904370e-001	-8.330082e-009	-1.529966e-009
3.290000e+000	-1.478632e-001	-9.890078e-001	-9.890078e-001	-8.840618e-009	-1.624169e-009
3.300000e+000	-1.577457e-001	-9.874798e-001	-9.874798e-001	-9.724995e-009	-1.675879e-009
3.310000e+000	-1.676124e-001	-9.858530e-001	-9.858530e-001	-9.744202e-009	-1.556307e-009
3.320000e+000	-1.774624e-001	-9.841276e-001	-9.841276e-001	-1.031741e-008	-1.574405e-009
3.330000e+000	-1.872947e-001	-9.823038e-001	-9.823038e-001	-1.106482e-008	-1.627923e-009
3.340000e+000	-1.971082e-001	-9.803817e-001	-9.803817e-001	-1.145573e-008	-1.602497e-009
3.350000e+000	-2.069020e-001	-9.783617e-001	-9.783617e-001	-1.190052e-008	-1.630961e-009
3.360000e+000	-2.166751e-001	-9.762438e-001	-9.762438e-001	-1.262125e-008	-1.657798e-009
3.370000e+000	-2.264265e-001	-9.740282e-001	-9.740282e-001	-1.279872e-008	-1.557713e-009
3.380000e+000	-2.361553e-001	-9.717153e-001	-9.717153e-001	-1.332691e-008	-1.530792e-009
3.390000e+000	-2.458605e-001	-9.693052e-001	-9.693052e-001	-1.401524e-008	-1.664012e-009
3.400000e+000	-2.555411e-001	-9.667982e-001	-9.667982e-001	-1.439812e-008	-1.630554e-009
3.410000e+000	-2.651961e-001	-9.641945e-001	-9.641945e-001	-1.482105e-008	-1.498375e-009
3.420000e+000	-2.748247e-001	-9.614943e-001	-9.614944e-001	-1.558292e-008	-1.705132e-009
3.430000e+000	-2.844257e-001	-9.586981e-001	-9.586981e-001	-1.579972e-008	-1.366816e-009
3.440000e+000	-2.939983e-001	-9.558059e-001	-9.558059e-001	-1.643065e-008	-1.720195e-009
3.450000e+000	-3.035415e-001	-9.528182e-001	-9.528182e-001	-1.636441e-008	-1.376404e-009
3.460000e+000	-3.130544e-001	-9.497352e-001	-9.497352e-001	-1.683115e-008	-1.565586e-009
3.470000e+000	-3.225359e-001	-9.465572e-001	-9.465572e-001	-1.748680e-008	-1.388563e-009
3.480000e+000	-3.319852e-001	-9.432846e-001	-9.432846e-001	-1.804758e-008	-1.394238e-009
3.490000e+000	-3.414013e-001	-9.399176e-001	-9.399176e-001	-1.825826e-008	-1.604916e-009
3.500000e+000	-3.507832e-001	-9.364567e-001	-9.364567e-001	-1.896960e-008	-1.483588e-009
3.510000e+000	-3.601301e-001	-9.329021e-001	-9.329021e-001	-1.988427e-008	-1.565590e-009
3.520000e+000	-3.694410e-001	-9.292542e-001	-9.292542e-001	-2.007734e-008	-1.481107e-009
3.530000e+000	-3.787149e-001	-9.255134e-001	-9.255134e-001	-2.073631e-008	-1.584958e-009
3.540000e+000	-3.879509e-001	-9.216800e-001	-9.216800e-001	-2.123881e-008	-1.532346e-009
3.550000e+000	-3.971482e-001	-9.177545e-001	-9.177545e-001	-2.133568e-008	-1.629223e-009
3.560000e+000	-4.063057e-001	-9.137372e-001	-9.137372e-001	-2.166775e-008	-1.406181e-009
3.570000e+000	-4.154226e-001	-9.096285e-001	-9.096285e-001	-2.206121e-008	-1.522087e-009
3.580000e+000	-4.244980e-001	-9.054289e-001	-9.054289e-001	-2.259770e-008	-1.503465e-009
3.590000e+000	-4.335309e-001	-9.011387e-001	-9.011387e-001	-2.301809e-008	-1.368743e-009
3.600000e+000	-4.425204e-001	-8.967584e-001	-8.967584e-001	-2.323561e-008	-1.308706e-009
3.610000e+000	-4.514658e-001	-8.922884e-001	-8.922884e-001	-2.440316e-008	-1.643587e-009
3.620000e+000	-4.603659e-001	-8.877292e-001	-8.877293e-001	-2.442862e-008	-1.391495e-009
3.630000e+000	-4.692200e-001	-8.830813e-001	-8.830813e-001	-2.514662e-008	-1.554379e-009
3.640000e+000	-4.780272e-001	-8.783450e-001	-8.783450e-001	-2.561156e-008	-1.464214e-009
3.650000e+000	-4.867866e-001	-8.735209e-001	-8.735209e-001	-2.538187e-008	-1.234523e-009
3.660000e+000	-4.954974e-001	-8.686094e-001	-8.686094e-001	-2.613792e-008	-1.435462e-009
3.670000e+000	-5.041585e-001	-8.636111e-001	-8.636111e-001	-2.608270e-008	-1.102684e-009
3.680000e+000	-5.127693e-001	-8.585264e-001	-8.585264e-001	-2.599892e-008	-1.018903e-009
3.690000e+000	-5.213288e-001	-8.533559e-001	-8.533559e-001	-2.753370e-008	-1.443454e-009
3.700000e+000	-5.298361e-001	-8.481000e-001	-8.481000e-001	-2.815170e-008	-1.506347e-009
3.710000e+000	-5.382905e-001	-8.427593e-001	-8.427594e-001	-2.829991e-008	-1.654556e-009
3.720000e+000	-5.466910e-001	-8.373344e-001	-8.373344e-001	-2.802437e-008	-1.379019e-009
3.730000e+000	-5.550369e-001	-8.318257e-001	-8.318257e-001	-2.913725e-008	-1.381679e-009
3.740000e+000	-5.633273e-001	-8.262338e-001	-8.262338e-001	-2.961147e-008	-1.300785e-009
3.750000e+000	-5.715613e-001	-8.205593e-001	-8.205594e-001	-3.018694e-008	-1.321146e-009
3.760000e+000	-5.797382e-001	-8.148028e-001	-8.148028e-001	-3.098401e-008	-1.563097e-009
3.770000e+000	-5.878571e-001	-8.089648e-001	-8.089648e-001	-3.033644e-008	-9.155348e-010
3.780000e+000	-5.959172e-001	-8.030458e-001	-8.030459e-001	-3.028504e-008	-8.641343e-010
3.790000e+000	-6.039178e-001	-7.970466e-001	-7.970466e-001	-3.096810e-008	-9.920752e-010
3.800000e+000	-6.118579e-001	-7.909677e-001	-7.909677e-001	-3.278266e-008	-1.696413e-009
3.810000e+000	-6.197368e-001	-7.848097e-001	-7.848097e-001	-3.188366e-008	-7.974163e-010
3.820000e+000	-6.275538e-001	-7.785731e-001	-7.785732e-001	-3.344581e-008	-1.804456e-009
3.830000e+000	-6.353080e-001	-7.722588e-001	-7.722588e-001	-3.383843e-008	-1.641967e-009
3.840000e+000	-6.429987e-001	-7.658672e-001	-7.658672e-001	-3.277556e-008	-1.134207e-009
3.850000e+000	-6.506251e-001	-7.593990e-001	-7.593991e-001	-3.325280e-008	-1.056332e-009
3.860000e+000	-6.581865e-001	-7.528549e-001	-7.528549e-001	-3.482206e-008	-1.515370e-009
3.870000e+000	-6.656820e-001	-7.462355e-001	-7.462355e-001	-3.463712e-008	-1.330428e-009
3.880000e+000	-6.731109e-001	-7.395415e-001	-7.395415e-001	-3.404950e-008	-1.297922e-009
3.890000e+000	-6.804726e-001	-7.327735e-001	-7.327736e-001	-3.521163e-008	-1.349828e-009
3.900000e+000	-6.877662e-001	-7.259323e-001	-7.259323e-001	-3.545876e-008	-1.041851e-009
3.910000e+000	-6.949910e-001	-7.190184e-001	-7.190185e-001	-3.612311e-008	-1.151083e-009
3.920000e+000	-7.021463e-001	-7.120327e-001	-7.120327e-001	-3.691428e-008	-1.387147e-009
3.930000e+000	-7.092314e-001	-7.049757e-001	-7.049758e-001	-3.696042e-008	-1.433280e-009
3.940000e+000	-7.162456e-001	-6.978483e-001	-6.978483e-001	-3.695873e-008	-8.764774e-010
3.950000e+000	-7.231881e-001	-6.906511e-001	-6.906511e-001	-3.799473e-008	-1.357372e-009
3.960000e+000	-7.300584e-001	-6.833848e-001	-6.833848e-001	-3.814031e-008	-9.478430e-010
3.970000e+000	-7.368556e-001	-6.760501e-001	-6.760502e-001	-3.793286e-008	-7.403879e-010
3.980000e+000	-7.435791e-001	-6.686479e-001	-6.686479e-001	-3.919237e-008	-1.444787e-009
3.990000e+000	-7.502283e-001	-6.611788e-001	-6.611788e-001	-3.939701e-008	-1.094313e-009
4.000000e+000	-7.568025e-001	-6.536436e-001	-6.536436e-001	-3.827041e-008	-1.077939e-009
4.010000e+000	-7.633010e-001	-6.460430e-001	-6.460430e-001	-3.548656e-008	2.261026e-009
4.020000e+000	-7.697231e-001	-6.383778e-001	-6.383779e-001	-3.614553e-008	2.157165e-009
4.030000e+000	-7.760683e-001	-6.306488e-001	-6.306488e-001	-3.737483e-008	1.482972e-009
4.040000e+000	-7.823359e-001	-6.228567e-001	-6.228567e-001	-3.713453e-008	1.723274e-009
4.050000e+000	-7.885253e-001	-6.150023e-001	-6.150024e-001	-3.747063e-008	1.387180e-009
4.060000e+000	-7.946357e-001	-6.070865e-001	-6.070865e-001	-3.777579e-008	2.192237e-009
4.070000e+000	-8.006668e-001	-5.991099e-001	-5.991099e-001	-3.804152e-008	1.926510e-009
4.080000e+000	-8.066177e-001	-5.910734e-001	-5.910734e-001	-3.877894e-008	1.744202e-009
4.090000e+000	-8.124881e-001	-5.829778e-001	-5.829778e-001	-3.871862e-008	1.804516e-009
4.100000e+000	-8.182771e-001	-5.748239e-001	-5.748239e-001	-3.917112e-008	1.907135e-009
4.110000e+000	-8.239843e-001	-5.666125e-001	-5.666126e-001	-4.061530e-008	1.573179e-009
4.120000e+000	-8.296092e-001	-5.583445e-001	-5.583445e-001	-4.039641e-008	1.236957e-009
4.130000e+000	-8.351510e-001	-5.500206e-001	-5.500207e-001	-4.041550e-008	1.772979e-009
4.140000e+000	-8.406094e-001	-5.416418e-001	-5.416418e-001	-4.038541e-008	1.247956e-009
4.150000e+000	-8.459837e-001	-5.332087e-001	-5.332088e-001	-4.107820e-008	1.665383e-009
4.160000e+000	-8.512734e-001	-5.247224e-001	-5.247224e-001	-4.202094e-008	1.277758e-009
4.170000e+000	-8.564780e-001	-5.161835e-001	-5.161836e-001	-4.141133e-008	1.332258e-009
4.180000e+000	-8.615969e-001	-5.075931e-001	-5.075931e-001	-4.158400e-008	1.714699e-009
4.190000e+000	-8.666297e-001	-4.989519e-001	-4.989519e-001	-4.226377e-008	1.590044e-009
4.200000e+000	-8.715758e-001	-4.902608e-001	-4.902608e-001	-4.270018e-008	1.153632e-009
4.210000e+000	-8.764347e-001	-4.815207e-001	-4.815207e-001	-4.269133e-008	1.717594e-009
4.220000e+000	-8.812060e-001	-4.727324e-001	-4.727324e-001	-4.249694e-008	1.356871e-009
4.230000e+000	-8.858892e-001	-4.638968e-001	-4.638969e-001	-4.386120e-008	1.102836e-009
4.240000e+000	-8.904838e-001	-4.550149e-001	-4.550149e-001	-4.326352e-008	1.700510e-009
4.250000e+000	-8.949894e-001	-4.460874e-001	-4.460875e-001	-4.404268e-008	9.213556e-010
4.260000e+000	-8.994054e-001	-4.371154e-001	-4.371154e-001	-4.409548e-008	8.685480e-010
4.270000e+000	-9.037315e-001	-4.280996e-001	-4.280997e-001	-4.466935e-008	8.497954e-010
4.280000e+000	-9.079673e-001	-4.190411e-001	-4.190411e-001	-4.361119e-008	1.352840e-009
4.290000e+000	-9.121122e-001	-4.099406e-001	-4.099406e-001	-4.415909e-008	1.360055e-009
4.300000e+000	-9.161659e-001	-4.007991e-001	-4.007992e-001	-4.485967e-008	1.214590e-009
4.310000e+000	-9.201281e-001	-3.916176e-001	-3.916176e-001	-4.502822e-008	1.046033e-009
4.320000e+000	-9.239982e-001	-3.823969e-001	-3.823969e-001	-4.465731e-008	1.416944e-009
4.330000e+000	-9.277759e-001	-3.731379e-001	-3.731380e-001	-4.543515e-008	1.194214e-009
4.340000e+000	-9.314608e-001	-3.638417e-001	-3.638417e-001	-4.510231e-008	9.719459e-010
4.350000e+000	-9.350526e-001	-3.545090e-001	-3.545091e-001	-4.624088e-008	9.435937e-010
4.360000e+000	-9.385509e-001	-3.451409e-001	-3.451410e-001	-4.618955e-008	9.949237e-010
4.370000e+000	-9.419553e-001	-3.357383e-001	-3.357384e-001	-4.583203e-008	1.352452e-009
4.380000e+000	-9.452655e-001	-3.263021e-001	-3.263022e-001	-4.617269e-008	1.011787e-009
4.390000e+000	-9.484812e-001	-3.168333e-001	-3.168334e-001	-4.602215e-008	1.162326e-009
4.400000e+000	-9.516021e-001	-3.073328e-001	-3.073329e-001	-4.745398e-008	8.407214e-010
4.410000e+000	-9.546278e-001	-2.978016e-001	-2.978016e-001	-4.682824e-008	9.113488e-010
4.420000e+000	-9.575580e-001	-2.882406e-001	-2.882406e-001	-4.690895e-008	8.306405e-010
4.430000e+000	-9.603925e-001	-2.786508e-001	-2.786508e-001	-4.677675e-008	9.628423e-010
4.440000e+000	-9.631309e-001	-2.690331e-001	-2.690331e-001	-4.728441e-008	4.551767e-010
4.450000e+000	-9.657731e-001	-2.593885e-001	-2.593885e-001	-4.763029e-008	6.644083e-010
4.460000e+000	-9.683186e-001	-2.497179e-001	-2.497180e-001	-4.748258e-008	8.121265e-010
4.470000e+000	-9.707673e-001	-2.400224e-001	-2.400225e-001	-4.799306e-008	3.016371e-010
4.480000e+000	-9.731190e-001	-2.303029e-001	-2.303029e-001	-4.836981e-008	4.799995e-010
4.490000e+000	-9.753733e-001	-2.205603e-001	-2.205604e-001	-4.800061e-008	8.492003e-010
4.500000e+000	-9.775301e-001	-2.107958e-001	-2.107958e-001	-4.857624e-008	8.286811e-010
4.510000e+000	-9.795892e-001	-2.010101e-001	-2.010101e-001	-4.844194e-008	9.629854e-010
4.520000e+000	-9.815503e-001	-1.912043e-001	-1.912043e-001	-4.916108e-008	2.438452e-010
4.530000e+000	-9.834132e-001	-1.813794e-001	-1.813794e-001	-4.875600e-008	6.489286e-010
4.540000e+000	-9.851778e-001	-1.715364e-001	-1.715364e-001	-4.938148e-008	2.344592e-011
4.550000e+000	-9.868439e-001	-1.616762e-001	-1.616762e-001	-4.945497e-008	5.050700e-010
4.560000e+000	-9.884113e-001	-1.517998e-001	-1.517999e-001	-4.910923e-008	2.956921e-010
4.570000e+000	-9.898798e-001	-1.419083e-001	-1.419083e-001	-5.009379e-008	4.213603e-010
4.580000e+000	-9.912494e-001	-1.320025e-001	-1.320026e-001	-4.901477e-008	3.901496e-010
4.590000e+000	-9.925198e-001	-1.220836e-001	-1.220837e-001	-4.944851e-008	5.115214e-010
4.600000e+000	-9.936910e-001	-1.121525e-001	-1.121525e-001	-4.962999e-008	3.300446e-010
4.610000e+000	-9.947628e-001	-1.022101e-001	-1.022102e-001	-5.012523e-008	3.899180e-010
4.620000e+000	-9.957352e-001	-9.225755e-002	-9.225760e-002	-4.929109e-008	1.138336e-010
4.630000e+000	-9.966079e-001	-8.229575e-002	-8.229580e-002	-4.983719e-008	1.228449e-010
4.640000e+000	-9.973811e-001	-7.232573e-002	-7.232578e-002	-4.984459e-008	1.154449e-010
4.650000e+000	-9.980544e-001	-6.234846e-002	-6.234851e-002	-5.043774e-008	7.740496e-011
4.660000e+000	-9.986280e-001	-5.236497e-002	-5.236502e-002	-5.013367e-008	3.814740e-010
4.670000e+000	-9.991017e-001	-4.237624e-002	-4.237629e-002	-5.029333e-008	2.218147e-010
4.680000e+000	-9.994755e-001	-3.238327e-002	-3.238332e-002	-5.058086e-008	-6.571733e-011
4.690000e+000	-9.997494e-001	-2.238706e-002	-2.238711e-002	-4.997395e-008	-1.391072e-011
4.700000e+000	-9.999233e-001	-1.238861e-002	-1.238866e-002	-4.999453e-008	-3.449338e-011
4.710000e+000	-9.999971e-001	-2.388928e-003	-2.388978e-003	-5.016799e-008	-2.079491e-010
4.720000e+000	-9.999710e-001	7.610996e-003	7.610946e-003	-5.014357e-008	3.715769e-010
4.730000e+000	-9.998449e-001	1.761016e-002	1.761011e-002	-4.959443e-008	3.656037e-010
4.740000e+000	-9.996188e-001	2.760756e-002	2.760751e-002	-5.033805e-008	1.770934e-010
4.750000e+000	-9.992928e-001	3.760220e-002	3.760215e-002	-5.068515e-008	-1.700054e-010
4.760000e+000	-9.988668e-001	4.759308e-002	4.759303e-002	-4.978060e-008	-3.756735e-010
4.770000e+000	-9.983409e-001	5.757921e-002	5.757916e-002	-5.083414e-008	-3.189882e-010
4.780000e+000	-9.977152e-001	6.755957e-002	6.755952e-002	-4.991825e-008	4.178450e-011
4.790000e+000	-9.969898e-001	7.753318e-002	7.753313e-002	-4.919099e-008	2.139372e-010
4.800000e+000	-9.961646e-001	8.749903e-002	8.749898e-002	-5.013480e-008	-1.747649e-010
4.810000e+000	-9.952398e-001	9.745614e-002	9.745609e-002	-5.012616e-008	-1.661268e-010
4.820000e+000	-9.942155e-001	1.074035e-001	1.074034e-001	-5.010746e-008	-1.474242e-010
4.830000e+000	-9.930918e-001	1.173401e-001	1.173401e-001	-5.004654e-008	-6.416113e-010
4.840000e+000	-9.918688e-001	1.272650e-001	1.272650e-001	-4.994744e-008	-5.425142e-010
4.850000e+000	-9.905465e-001	1.371772e-001	1.371771e-001	-4.975106e-008	-3.461353e-010
4.860000e+000	-9.891253e-001	1.470756e-001	1.470756e-001	-5.034611e-008	-3.860718e-010
4.870000e+000	-9.876051e-001	1.569593e-001	1.569593e-001	-5.013932e-008	-7.343958e-010
4.880000e+000	-9.859861e-001	1.668274e-001	1.668273e-001	-4.939737e-008	-5.475597e-010
4.890000e+000	-9.842686e-001	1.766787e-001	1.766787e-001	-4.903782e-008	-1.880067e-010
4.900000e+000	-9.824526e-001	1.865124e-001	1.865124e-001	-4.942019e-008	-5.703808e-010
4.910000e+000	-9.805384e-001	1.963275e-001	1.963274e-001	-4.913727e-008	-2.874570e-010
4.920000e+000	-9.785261e-001	2.061229e-001	2.061228e-001	-4.935762e-008	-5.078098e-010
4.930000e+000	-9.764160e-001	2.158977e-001	2.158976e-001	-4.928659e-008	-4.367724e-010
4.940000e+000	-9.742082e-001	2.256509e-001	2.256508e-001	-4.939897e-008	-5.491532e-010
4.950000e+000	-9.719031e-001	2.353815e-001	2.353814e-001	-4.912086e-008	-2.710437e-010
4.960000e+000	-9.695007e-001	2.450886e-001	2.450885e-001	-5.006277e-008	-6.578455e-010
4.970000e+000	-9.670014e-001	2.547712e-001	2.547711e-001	-4.926100e-008	-9.662967e-010
4.980000e+000	-9.644054e-001	2.644283e-001	2.644282e-001	-4.907255e-008	-7.778479e-010
4.990000e+000	-9.617129e-001	2.740590e-001	2.740589e-001	-4.930676e-008	-1.012062e-009
5.000000e+000	-9.589243e-001	2.836622e-001	2.836622e-001	-4.823896e-008	-4.993744e-010
5.010000e+000	-9.560398e-001	2.932371e-001	2.932371e-001	-4.806527e-008	-8.807927e-010
5.020000e+000	-9.530596e-001	3.027827e-001	3.027827e-001	-4.814523e-008	-4.056380e-010
5.030000e+000	-9.499842e-001	3.122980e-001	3.122980e-001	-4.823673e-008	-1.052248e-009
5.040000e+000	-9.468138e-001	3.217821e-001	3.217820e-001	-4.729033e-008	-6.609601e-010
5.050000e+000	-9.435487e-001	3.312340e-001	3.312339e-001	-4.779500e-008	-1.165635e-009
5.060000e+000	-9.401892e-001	3.406527e-001	3.406527e-001	-4.791173e-008	-1.282367e-009
5.070000e+000	-9.367357e-001	3.500374e-001	3.500374e-001	-4.804034e-008	-8.558578e-010
5.080000e+000	-9.331886e-001	3.593871e-001	3.593871e-001	-4.739460e-008	-1.320342e-009
5.090000e+000	-9.295481e-001	3.687009e-001	3.687009e-001	-4.834933e-008	-1.164851e-009
5.100000e+000	-9.258147e-001	3.779778e-001	3.779777e-001	-4.746509e-008	-8.357199e-010
5.110000e+000	-9.219887e-001	3.872169e-001	3.872168e-001	-4.760749e-008	-9.781180e-010
5.120000e+000	-9.180705e-001	3.964173e-001	3.964172e-001	-4.675220e-008	-6.779457e-010
5.130000e+000	-9.140605e-001	4.055780e-001	4.055779e-001	-4.677437e-008	-7.001145e-010
5.140000e+000	-9.099591e-001	4.146982e-001	4.146981e-001	-4.669524e-008	-1.176100e-009
5.150000e+000	-9.057666e-001	4.237769e-001	4.237768e-001	-4.592125e-008	-9.572211e-010
5.160000e+000	-9.014837e-001	4.328132e-001	4.328131e-001	-4.637326e-008	-1.409226e-009
5.170000e+000	-8.971105e-001	4.418062e-001	4.418062e-001	-4.573442e-008	-1.325498e-009
5.180000e+000	-8.926477e-001	4.507551e-001	4.507551e-001	-4.624162e-008	-1.277588e-009
5.190000e+000	-8.880956e-001	4.596589e-001	4.596588e-001	-4.571376e-008	-1.304839e-009
5.200000e+000	-8.834547e-001	4.685167e-001	4.685167e-001	-4.634404e-008	-1.380012e-009
5.210000e+000	-8.787254e-001	4.773277e-001	4.773276e-001	-4.572917e-008	-1.320246e-009
5.220000e+000	-8.739083e-001	4.860909e-001	4.860909e-001	-4.566252e-008	-1.808709e-009
5.230000e+000	-8.690037e-001	4.948056e-001	4.948055e-001	-4.538474e-008	-1.530927e-009
5.240000e+000	-8.640123e-001	5.034707e-001	5.034707e-001	-4.482675e-008	-1.528050e-009
5.250000e+000	-8.589345e-001	5.120855e-001	5.120855e-001	-4.452262e-008	-1.223924e-009
5.260000e+000	-8.537708e-001	5.206491e-001	5.206491e-001	-4.441270e-008	-1.669109e-009
5.270000e+000	-8.485217e-001	5.291607e-001	5.291606e-001	-4.375743e-008	-1.568955e-009
5.280000e+000	-8.431877e-001	5.376193e-001	5.376192e-001	-4.438244e-008	-1.638856e-009
5.290000e+000	-8.377695e-001	5.460241e-001	5.460241e-001	-4.282183e-008	-1.188469e-009
5.300000e+000	-8.322674e-001	5.543744e-001	5.543743e-001	-4.355627e-008	-1.367800e-009
5.310000e+000	-8.266822e-001	5.626692e-001	5.626692e-001	-4.227562e-008	-1.197371e-009
5.320000e+000	-8.210142e-001	5.709077e-001	5.709077e-001	-4.244876e-008	-1.925616e-009
5.330000e+000	-8.152642e-001	5.790892e-001	5.790892e-001	-4.302818e-008	-1.949930e-009
5.340000e+000	-8.094327e-001	5.872128e-001	5.872127e-001	-4.280854e-008	-1.730286e-009
5.350000e+000	-8.035202e-001	5.952776e-001	5.952775e-001	-4.145500e-008	-1.486975e-009
5.360000e+000	-7.975273e-001	6.032829e-001	6.032829e-001	-4.164252e-008	-1.674489e-009
5.370000e+000	-7.914547e-001	6.112279e-001	6.112278e-001	-4.120356e-008	-1.790646e-009
5.380000e+000	-7.853030e-001	6.191117e-001	6.191117e-001	-4.081968e-008	-1.406761e-009
5.390000e+000	-7.790727e-001	6.269337e-001	6.269336e-001	-4.172156e-008	-1.753535e-009
5.400000e+000	-7.727645e-001	6.346929e-001	6.346929e-001	-4.005913e-008	-1.756437e-009
5.410000e+000	-7.663790e-001	6.423887e-001	6.423887e-001	-4.014596e-008	-1.843264e-009
5.420000e+000	-7.599169e-001	6.500202e-001	6.500202e-001	-3.994880e-008	-2.201217e-009
5.430000e+000	-7.533788e-001	6.575868e-001	6.575867e-001	-3.878219e-008	-1.589722e-009
5.440000e+000	-7.467654e-001	6.650876e-001	6.650875e-001	-3.834236e-008	-1.705005e-009
5.450000e+000	-7.400773e-001	6.725218e-001	6.725218e-001	-3.930090e-008	-2.108428e-009
