time	x	y	v_x	v_y
6500.000000	-17931594.205498	-4547.342374	1.648756	-3346.046820
6600.000000	-17925203.208256	-339111.714704	126.174847	-3344.853232
6700.000000	-17906357.789874	-673440.431611	250.744326	-3341.332760
6800.000000	-17875051.467785	-1007300.424900	375.400071	-3335.476864
6900.000000	-17831273.470398	-1340457.488066	500.184987	-3327.271305
7000.000000	-17775008.734082	-1672675.702264	625.142012	-3316.696058
7100.000000	-17706237.899309	-2003716.851940	750.314126	-3303.725192
7200.000000	-17624937.306277	-2333339.826556	875.744354	-3288.326709
7300.000000	-17531078.990528	-2661300.004647	1001.475763	-3270.462351
7400.000000	-17424630.679125	-2987348.616261	1127.551455	-3250.087363
7500.000000	-17305555.788184	-3311232.079627	1254.014542	-3227.150215
7600.000000	-17173813.422669	-3632691.307562	1380.908129	-3201.592270
7700.000000	-17029358.379590	-3951460.978829	1508.275264	-3173.347416
7800.000000	-16872141.155989	-4267268.769229	1636.158887	-3142.341630
7900.000000	-16702107.963337	-4579834.536765	1764.601754	-3108.492492
8000.000000	-16519200.750359	-4888869.454667	1893.646347	-3071.708628
8100.000000	-16323357.236631	-5194075.085439	2023.334745	-3031.889087
8200.000000	-16114510.959813	-5495142.388386	2153.708479	-2988.922632
8300.000000	-15892591.339927	-5791750.652244	2284.808335	-2942.686947
8400.000000	-15657523.764752	-6083566.343599	2416.674128	-2893.047748
8500.000000	-15409229.701243	-6370241.860698	2549.344408	-2839.857776
8600.000000	-15147626.838850	-6651414.181016	2682.856110	-2782.955675
8700.000000	-14872629.271793	-6926703.389528	2817.244125	-2722.164729
8800.000000	-14584147.728801	-7195711.073013	2952.540776	-2657.291439
8900.000000	-14282089.860557	-7458018.563878	3088.775183	-2588.123934
9000.000000	-13966360.597210	-7713185.014852	3225.972497	-2514.430176
9100.000000	-13636862.590938	-7960745.283517	3364.152956	-2435.955943
9200.000000	-13293496.761688	-8200207.602866	3503.330757	-2352.422565
9300.000000	-12936162.968145	-8431051.010969	3643.512676	-2263.524362
9400.000000	-12564760.830765	-8652722.509280	3784.696395	-2168.925770
9500.000000	-12179190.739631	-8864633.915090	3926.868466	-2068.258097
9600.000000	-11779355.087224	-9066158.369148	4070.001834	-1961.115858
9700.000000	-11365159.775271	-9256626.454421	4214.052814	-1847.052650
9800.000000	-10936516.056173	-9435321.876388	4358.957399	-1725.576504
