time	x	y	v_x	v_y
138240.000004	250406720.757736	44387982.639353	964.726027	-130.786140
138300.000004	250464593.766015	44380133.388841	964.374277	-130.855536
138360.000004	250522445.674268	44372279.976049	964.022693	-130.924882
138420.000004	250580276.492465	44364422.403925	963.671275	-130.994180
138480.000004	250638086.230565	44356560.675412	963.320023	-131.063429
138540.000004	250695874.898522	44348694.793452	962.968937	-131.132628
138600.000004	250753642.506279	44340824.760980	962.618016	-131.201779
138660.000004	250811389.063770	44332950.580930	962.267261	-131.270881
138720.000004	250869114.580922	44325072.256229	961.916671	-131.339934
138780.000004	250926819.067652	44317189.789802	961.566247	-131.408939
138840.000004	250984502.533869	44309303.184571	961.215988	-131.477894
138900.000004	251042164.989473	44301412.443451	960.865893	-131.546802
138960.000004	251099806.444355	44293517.569356	960.515964	-131.615660
139020.000004	251157426.908398	44285618.565194	960.166199	-131.684470
139080.000004	251215026.391476	44277715.433871	959.816598	-131.753232
139140.000004	251272604.903454	44269808.178287	959.467162	-131.821946
139200.000004	251330162.454191	44261896.801339	959.117890	-131.890611
139260.000004	251387699.053534	44253981.305921	958.768782	-131.959228
139320.000004	251445214.711322	44246061.694921	958.419838	-132.027797
139380.000004	251502709.437388	44238137.971227	958.071058	-132.096318
139440.000004	251560183.241553	44230210.137718	957.722441	-132.164791
139500.000004	251617636.133632	44222278.197273	957.373988	-132.233216
139560.000004	251675068.123431	44214342.152765	957.025699	-132.301593
139620.000004	251732479.220748	44206402.007065	956.677572	-132.369922
139680.000004	251789869.435370	44198457.763039	956.329609	-132.438204
139740.000004	251847238.777079	44190509.423548	955.981808	-132.506438
139800.000004	251904587.255646	44182556.991451	955.634171	-132.574624
139860.000004	251961914.880833	44174600.469603	955.286696	-132.642763
139920.000004	252019221.662396	44166639.860854	954.939383	-132.710854
139980.000004	252076507.610083	44158675.168051	954.592233	-132.778898
140040.000004	252133772.733629	44150706.394037	954.245245	-132.846895
140100.000004	252191017.042767	44142733.541652	953.898420	-132.914844
140160.000004	252248240.547216	44134756.613731	953.551756	-132.982746
140220.000004	252305443.256690	44126775.613104	953.205254	-133.050601
140280.000004	252362625.180893	44118790.542601	952.858913	-133.118408
140340.000004	252419786.329522	44110801.405045	952.512735	-133.186169
140400.000004	252476926.712264	44102808.203256	952.166717	-133.253883
140460.000004	252534046.338800	44094810.940051	951.820861	-133.321550
140520.000004	252591145.218800	44086809.618241	951.475166	-133.389170
140580.000004	252648223.361927	44078804.240637	951.129632	-133.456743
140640.000004	252705280.777837	44070794.810042	950.784259	-133.524269
140700.000004	252762317.476177	44062781.329259	950.439046	-133.591749
140760.000004	252819333.466583	44054763.801084	950.093994	-133.659182
140820.000004	252876328.758686	44046742.228311	949.749103	-133.726569
140880.000004	252933303.362108	44038716.613731	949.404371	-133.793909
140940.000004	252990257.286462	44030686.960130	949.059800	-133.861203
141000.000004	253047190.541355	44022653.270289	948.715389	-133.928451
141060.000004	253104103.136383	44014615.546988	948.371138	-133.995652
141120.000004	253160995.081134	44006573.793002	948.027047	-134.062807
141180.000004	253217866.385191	43998528.011102	947.683115	-134.129916
141240.000004	253274717.058126	43990478.204055	947.339343	-134.196978
141300.000004	253331547.109503	43982424.374626	946.995730	-134.263995
141360.000004	253388356.548879	43974366.525574	946.652276	-134.330966
141420.000004	253445145.385802	43966304.659656	946.308981	-134.397891
141480.000004	253501913.629812	43958238.779625	945.965846	-134.464770
141540.000004	253558661.290443	43950168.888229	945.622869	-134.531603
141600.000004	253615388.377217	43942094.988214	945.280050	-134.598390
141660.000004	253672094.899650	43934017.082321	944.937391	-134.665132
141720.000004	253728780.867252	43925935.173289	944.594889	-134.731828
141780.000004	253785446.289521	43917849.263852	944.252546	-134.798479
141840.000004	253842091.175950	43909759.356740	943.910361	-134.865084
141900.000004	253898715.536023	43901665.454680	943.568334	-134.931644
141960.000004	253955319.379215	43893567.560395	943.226465	-134.998158
142020.000004	254011902.714994	43885465.676605	942.884754	-135.064627
142080.000004	254068465.552821	43877359.806027	942.543200	-135.131051
142140.000004	254125007.902148	43869249.951371	942.201804	-135.197430
142200.000004	254181529.772419	43861136.115348	941.860565	-135.263763
142260.000004	254238031.173068	43853018.300661	941.519483	-135.330052
142320.000004	254294512.113526	43844896.510013	941.178558	-135.396295
142380.000004	254350972.603212	43836770.746100	940.837791	-135.462494
142440.000004	254407412.651538	43828641.011618	940.497180	-135.528648
142500.000004	254463832.267910	43820507.309256	940.156725	-135.594757
142560.000004	254520231.461724	43812369.641702	939.816428	-135.660821
142620.000004	254576610.242368	43804228.011638	939.476286	-135.726840
142680.000004	254632968.619223	43796082.421745	939.136301	-135.792815
142740.000004	254689306.601663	43787932.874699	938.796473	-135.858746
142800.000004	254745624.199053	43779779.373171	938.456800	-135.924631
142860.000004	254801921.420750	43771621.919832	938.117283	-135.990473
142920.000004	254858198.276104	43763460.517346	937.777922	-136.056270
142980.000004	254914454.774457	43755295.168375	937.438716	-136.122022
143040.000004	254970690.925142	43747125.875577	937.099666	-136.187730
143100.000004	255026906.737487	43738952.641606	936.760771	-136.253395
143160.000004	255083102.220809	43730775.469115	936.422032	-136.319014
143220.000004	255139277.384421	43722594.360749	936.083448	-136.384590
143280.000004	255195432.237623	43714409.319154	935.745018	-136.450122
143340.000004	255251566.789713	43706220.346969	935.406744	-136.515610
143400.000004	255307681.049978	43698027.446831	935.068624	-136.581054
143460.000004	255363775.027697	43689830.621374	934.730659	-136.646454
143520.000004	255419848.732144	43681629.873227	934.392848	-136.711810
143580.000004	255475902.172581	43673425.205017	934.055192	-136.777123
143640.000004	255531935.358268	43665216.619366	933.717690	-136.842392
143700.000004	255587948.298452	43657004.118893	933.380342	-136.907617
143760.000004	255643941.002376	43648787.706214	933.043148	-136.972799
143820.000004	255699913.479274	43640567.383941	932.706108	-137.037937
143880.000004	255755865.738371	43632343.154683	932.369221	-137.103031
143940.000004	255811797.788888	43624115.021044	932.032488	-137.168083
144000.000004	255867709.640035	43615882.985627	931.695909	-137.233091
144060.000004	255923601.301016	43607647.051030	931.359483	-137.298055
144120.000004	255979472.781027	43599407.219846	931.023210	-137.362977
144180.000004	256035324.089256	43591163.494668	930.687090	-137.427855
144240.000004	256091155.234886	43582915.878083	930.351123	-137.492690
144300.000004	256146966.227088	43574664.372674	930.015309	-137.557483
144360.000004	256202757.075030	43566408.981024	929.679648	-137.622232
144420.000004	256258527.787868	43558149.705709	929.344139	-137.686938
144480.000004	256314278.374756	43549886.549302	929.008783	-137.751602
144540.000004	256370008.844836	43541619.514375	928.673579	-137.816222
144600.000004	256425719.207244	43533348.603494	928.338527	-137.880800
144660.000004	256481409.471109	43525073.819222	928.003627	-137.945335
144720.000004	256537079.645551	43516795.164120	927.668880	-138.009828
144780.000004	256592729.739685	43508512.640743	927.334284	-138.074278
144840.000004	256648359.762617	43500226.251646	926.999839	-138.138685
144900.000004	256703969.723446	43491935.999378	926.665547	-138.203050
144960.000004	256759559.631263	43483641.886484	926.331406	-138.267373
145020.000004	256815129.495151	43475343.915509	925.997416	-138.331653
145080.000004	256870679.324190	43467042.088991	925.663577	-138.395891
145140.000004	256926209.127446	43458736.409466	925.329890	-138.460086
145200.000004	256981718.913982	43450426.879467	924.996353	-138.524240
145260.000004	257037208.692853	43442113.501523	924.662968	-138.588351
145320.000004	257092678.473106	43433796.278160	924.329733	-138.652421
145380.000004	257148128.263781	43425475.211900	923.996648	-138.716448
145440.000004	257203558.073911	43417150.305262	923.663714	-138.780433
145500.000004	257258967.912520	43408821.560763	923.330931	-138.844377
145560.000004	257314357.788628	43400488.980913	922.998298	-138.908278
145620.000004	257369727.711245	43392152.568223	922.665815	-138.972138
145680.000004	257425077.689374	43383812.325197	922.333481	-139.035956
145740.000004	257480407.732011	43375468.254338	922.001298	-139.099732
145800.000004	257535717.848147	43367120.358144	921.669265	-139.163467
145860.000004	257591008.046762	43358768.639111	921.337381	-139.227160
145920.000004	257646278.336831	43350413.099730	921.005646	-139.290812
145980.000004	257701528.727321	43342053.742492	920.674061	-139.354422
146040.000004	257756759.227193	43333690.569880	920.342626	-139.417991
146100.000004	257811969.845399	43325323.584377	920.011339	-139.481519
146160.000004	257867160.590885	43316952.788462	919.680202	-139.545005
146220.000004	257922331.472591	43308578.184609	919.349213	-139.608450
146280.000004	257977482.499446	43300199.775292	919.018373	-139.671854
146340.000004	258032613.680377	43291817.562978	918.687682	-139.735217
146400.000004	258087725.024299	43283431.550132	918.357140	-139.798538
146460.000004	258142816.540123	43275041.739218	918.026746	-139.861819
146520.000004	258197888.236752	43266648.132694	917.696500	-139.925059
146580.000004	258252940.123081	43258250.733015	917.366402	-139.988257
146640.000004	258307972.208001	43249849.542633	917.036453	-140.051415
146700.000004	258362984.500391	43241444.563997	916.706651	-140.114532
146760.000004	258417977.009128	43233035.799553	916.376998	-140.177609
146820.000004	258472949.743077	43224623.251743	916.047492	-140.240645
146880.000004	258527902.711101	43216206.923005	915.718134	-140.303640
146940.000004	258582835.922052	43207786.815776	915.388923	-140.366594
147000.000004	258637749.384778	43199362.932488	915.059859	-140.429508
147060.000004	258692643.108116	43190935.275570	914.730943	-140.492382
147120.000004	258747517.100900	43182503.847448	914.402174	-140.555215
147180.000004	258802371.371955	43174068.650544	914.073552	-140.618008
147240.000004	258857205.930100	43165629.687278	913.745077	-140.680761
147300.000004	258912020.784146	43157186.960065	913.416749	-140.743473
147360.000004	258966815.942898	43148740.471320	913.088567	-140.806145
147420.000004	259021591.415154	43140290.223450	912.760532	-140.868777
147480.000004	259076347.209703	43131836.218863	912.432644	-140.931369
147540.000004	259131083.335331	43123378.459961	912.104902	-140.993921
147600.000004	259185799.800813	43114916.949145	911.777306	-141.056433
147660.000004	259240496.614920	43106451.688811	911.449856	-141.118905
147720.000004	259295173.786414	43097982.681352	911.122552	-141.181337
147780.000004	259349831.324052	43089509.929159	910.795394	-141.243729
147840.000004	259404469.236583	43081033.434618	910.468382	-141.306082
147900.000004	259459087.532750	43072553.200113	910.141515	-141.368395
147960.000004	259513686.221287	43064069.228025	909.814794	-141.430668
148020.000004	259568265.310924	43055581.520730	909.488218	-141.492902
148080.000004	259622824.810383	43047090.080604	909.161788	-141.555096
148140.000004	259677364.728378	43038594.910017	908.835503	-141.617250
148200.000004	259731885.073619	43030096.011336	908.509363	-141.679366
148260.000004	259786385.854806	43021593.386926	908.183368	-141.741441
148320.000004	259840867.080633	43013087.039148	907.857517	-141.803478
148380.000004	259895328.759789	43004576.970362	907.531812	-141.865475
148440.000004	259949770.900956	42996063.182920	907.206251	-141.927433
148500.000004	260004193.512806	42987545.679176	906.880835	-141.989352
148560.000004	260058596.604008	42979024.461477	906.555563	-142.051232
148620.000004	260112980.183224	42970499.532170	906.230435	-142.113072
148680.000004	260167344.259106	42961970.893596	905.905452	-142.174874
148740.000004	260221688.840303	42953438.548095	905.580612	-142.236636
148800.000004	260276013.935456	42944902.498002	905.255917	-142.298360
148860.000004	260330319.553197	42936362.745651	904.931365	-142.360045
148920.000004	260384605.702154	42927819.293370	904.606957	-142.421691
148980.000004	260438872.390950	42919272.143487	904.282693	-142.483298
149040.000004	260493119.628196	42910721.298325	903.958572	-142.544867
149100.000004	260547347.422501	42902166.760203	903.634595	-142.606397
